"uuid","url","redirect","username"
"2ccd52ba-5f1f-11dd-a514-e3568779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ab9-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"edacfdc0-5ac2-11dd-9555-4fc29956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7abb-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"c532d25c-5d97-11dd-8e90-0df89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7abf-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"970da94a-c637-40f9-a2d5-2850c8bda89c","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7abc-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b47233b0-5f20-11dd-913c-54fe9956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ac0-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"58e382c6-5d98-11dd-ac62-fa288779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ac1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"65716862-5e8a-11dd-9aa7-86ce9956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ac2-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"42fed6e5-327c-4b45-a17e-940ea1e3961f","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ac3-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"9dbefd68-5e5f-11dd-aeb2-bfe99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ac5-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"c556bc4e-5d97-11dd-b38a-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ac4-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"cb363108-5d97-11dd-a964-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ac8-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"cbd99b18-5d97-11dd-b12d-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7acb-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"9de9276e-5e5f-11dd-a38e-c2e99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ace-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"cdd90458-5d97-11dd-9b28-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7acc-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"f2c03470-5d98-11dd-a5fb-19288779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"5afa281c-5d98-11dd-8976-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad0-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"5d455420-5d98-11dd-8097-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad3-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"a887885a-5e5f-11dd-acfe-dce99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad2-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"ad332b66-5e5f-11dd-b4b6-dfe99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad4-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"5d8e65b6-5d98-11dd-adb0-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad7-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"cd92849f-24e6-4b00-923b-885e3f496269","https://iiif-prod.nypl.org/index.php?id=54182&t=u",0,"fedora_ingest_rails"
"fabfa868-5d98-11dd-9e00-1b298779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad9-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"f08feca2-5e8a-11dd-b438-ff608779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ad8-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"5fbaceec-5d98-11dd-922a-f6f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7adb-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b95f894a-0fa2-4fc8-bb21-a6396bb57c95","https://iiif.nypl.org/index.php?id=uuid:e3a060a0-fb3c-0133-2598-00505686a51c",0,"fedora_ingest_rails"
"5fcb7ecc-5d98-11dd-8fb0-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7adc-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"368d7786-5e60-11dd-aa33-80318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ade-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"5665daa0-7c35-497d-aea5-1a81bef19ff9","https://iiif.nypl.org/index.php?id=uuid:e3b7db90-fb3c-0133-6565-00505686a51c",0,"fedora_ingest_rails"
"374d6aa0-5e60-11dd-adcd-83318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7adf-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"65342918-5d98-11dd-9423-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae0-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"6758f994-5d98-11dd-8f87-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae2-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"3c67dcaa-5e60-11dd-9b79-86318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae1-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"6758c956-5d98-11dd-8624-0df89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae2-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"d3c417ad-80c0-4f3e-b102-fbae295562ae","https://iiif.nypl.org/index.php?id=uuid:e3cdf560-fb3c-0133-3e66-00505686a51c",0,"fedora_ingest_rails"
"67c81a0e-5d98-11dd-92ec-f6f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae4-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"042cba58-5d99-11dd-b87d-fa288779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae3-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"67fb7836-5d98-11dd-b0f1-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7ae5-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
